right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z
0.37874794006347656,0.510158896446228,0.04342055320739746,0.32183173298835754,0.4778963029384613,0.08258715271949768,0.2516118288040161,0.4158255457878113,0.006218024995177984,0.48286184668540955,0.5242079496383667,-0.08492814749479294,0.5092586278915405,0.6205611824989319,-0.12020612508058548,0.5000377893447876,0.7171048521995544,-0.24785122275352478
0.37909364700317383,0.5101197361946106,0.04085921123623848,0.3221120834350586,0.4762325584888458,0.07618304342031479,0.253573477268219,0.4140314757823944,-0.001711060293018818,0.48331204056739807,0.5243198871612549,-0.08042913675308228,0.5096091032028198,0.620384156703949,-0.11540738493204117,0.5004954934120178,0.7160318493843079,-0.24350041151046753
0.3796667754650116,0.5087048411369324,0.03241673856973648,0.3234057128429413,0.4703584611415863,0.059909287840127945,0.2563641667366028,0.402834415435791,-0.022884707897901535,0.4839232265949249,0.5243187546730042,-0.07240395247936249,0.5107889771461487,0.61896812915802,-0.10021451860666275,0.5020227432250977,0.7136890292167664,-0.2329278141260147
0.38007768988609314,0.5078253746032715,0.03388248383998871,0.3244447708129883,0.46885180473327637,0.06694364547729492,0.25781720876693726,0.40009549260139465,-0.014553142711520195,0.48432496190071106,0.5243212580680847,-0.07134571671485901,0.5112851858139038,0.6183340549468994,-0.09773942828178406,0.502834677696228,0.7124801278114319,-0.2300615906715393
0.38179829716682434,0.507452666759491,0.02408919669687748,0.3274473249912262,0.4655694365501404,0.042767640203237534,0.26448288559913635,0.392139732837677,-0.03947511315345764,0.48571154475212097,0.5245073437690735,-0.06253843009471893,0.5115225911140442,0.6184139847755432,-0.08354474604129791,0.5043380260467529,0.7116822004318237,-0.21538539230823517
0.3827718198299408,0.5074338316917419,0.025104770436882973,0.3295340836048126,0.4651198387145996,0.04220782592892647,0.26705095171928406,0.39007413387298584,-0.041073087602853775,0.48664262890815735,0.5245370864868164,-0.05759739130735397,0.5116394758224487,0.6185150146484375,-0.07780823856592178,0.5053187608718872,0.7112019062042236,-0.20702096819877625
0.3832864463329315,0.506880521774292,0.0075400047935545444,0.33332955837249756,0.46072569489479065,0.013600514270365238,0.2735999822616577,0.3802945017814636,-0.06103487312793732,0.48735374212265015,0.5247364640235901,-0.0545848049223423,0.5117930769920349,0.6190884709358215,-0.06169838085770607,0.5063211917877197,0.7113455533981323,-0.19409072399139404
0.38356828689575195,0.5067729353904724,0.01158274244517088,0.33351367712020874,0.45687365531921387,0.01612991839647293,0.2745484709739685,0.3767784535884857,-0.050535086542367935,0.48726704716682434,0.5247965455055237,-0.04747992381453514,0.5120279788970947,0.6185902953147888,-0.05266236513853073,0.5072702169418335,0.7102195024490356,-0.18006443977355957
0.385070264339447,0.5065539479255676,0.011028693988919258,0.3416560888290405,0.4525511562824249,-0.010543703101575375,0.2861260771751404,0.3729236125946045,-0.09123340994119644,0.4875064194202423,0.5252581238746643,-0.04171282425522804,0.5121684074401855,0.6181995868682861,-0.05158303305506706,0.5084945559501648,0.7089696526527405,-0.1744643896818161
0.38603222370147705,0.5065359473228455,0.011412274092435837,0.34222307801246643,0.45205262303352356,-0.006428990513086319,0.2861993610858917,0.36837801337242126,-0.08019520342350006,0.4880438446998596,0.5257471799850464,-0.03743687644600868,0.5125284194946289,0.618213951587677,-0.05136942118406296,0.5088773369789124,0.7091673612594604,-0.17415401339530945
0.3869127631187439,0.504513144493103,-0.0005248122033663094,0.34494447708129883,0.43981513381004333,-0.030612023547291756,0.29662489891052246,0.3524550497531891,-0.0865788385272026,0.4887298345565796,0.5259771943092346,-0.03794815018773079,0.5133104920387268,0.6178280115127563,-0.049788907170295715,0.5104382634162903,0.7087693810462952,-0.17001862823963165
0.3875732421875,0.503648042678833,-0.014071394689381123,0.3453163206577301,0.4359235167503357,-0.049446504563093185,0.2989104390144348,0.34974342584609985,-0.1073281541466713,0.48945385217666626,0.5268307328224182,-0.0425838902592659,0.5135888457298279,0.6182345151901245,-0.05917540565133095,0.5104451179504395,0.7088900804519653,-0.18285605311393738
0.38889381289482117,0.5037080645561218,-0.04212290048599243,0.34917327761650085,0.42385271191596985,-0.09647944569587708,0.3084676265716553,0.3319527208805084,-0.1419980376958847,0.4906158745288849,0.5269088745117188,-0.046360183507204056,0.5135612487792969,0.618209958076477,-0.06142774969339371,0.5107048749923706,0.708707332611084,-0.18572589755058289
0.3894880414009094,0.5037710666656494,-0.07292722910642624,0.34893620014190674,0.4183938205242157,-0.12485555559396744,0.3089617192745209,0.32763242721557617,-0.16004975140094757,0.49187275767326355,0.5269060134887695,-0.06520668417215347,0.5134620070457458,0.6189860701560974,-0.09953346848487854,0.5107594132423401,0.708627462387085,-0.23966734111309052
0.39324626326560974,0.5038070678710938,-0.07406316697597504,0.36104723811149597,0.4161527156829834,-0.17759235203266144,0.3287445902824402,0.3236391246318817,-0.22229166328907013,0.4928266704082489,0.527624249458313,-0.0351543053984642,0.5129895806312561,0.6200815439224243,-0.09700824320316315,0.5114237070083618,0.7081489562988281,-0.2321523129940033
0.3943706452846527,0.5039231777191162,-0.09727378934621811,0.3644014596939087,0.4146324396133423,-0.22288504242897034,0.3320571482181549,0.3209807574748993,-0.2924371063709259,0.49300408363342285,0.5279175043106079,-0.03373243659734726,0.5128904581069946,0.6202532052993774,-0.09543076157569885,0.5116093158721924,0.7079325318336487,-0.23334218561649323
0.3969440758228302,0.5037529468536377,-0.14153790473937988,0.3723459541797638,0.4093133211135864,-0.30484387278556824,0.3474428057670593,0.31203779578208923,-0.38659289479255676,0.4936276376247406,0.5280044674873352,-0.028182003647089005,0.5129057168960571,0.6219387650489807,-0.0667344406247139,0.5130093097686768,0.7072644233703613,-0.18400582671165466
0.3985077738761902,0.5031720399856567,-0.14109429717063904,0.3744580149650574,0.40861931443214417,-0.3203866183757782,0.34955456852912903,0.3095599412918091,-0.4176999628543854,0.4939717948436737,0.5287582874298096,-0.03055598773062229,0.5128921866416931,0.62408047914505,-0.0804210752248764,0.5138199329376221,0.7072129249572754,-0.2146148532629013
0.4012203812599182,0.5029284358024597,-0.16784746944904327,0.38383960723876953,0.39880186319351196,-0.3507287800312042,0.3688359558582306,0.2971618175506592,-0.43086883425712585,0.4943317472934723,0.5289192795753479,-0.02792276255786419,0.5127829909324646,0.6257810592651367,-0.07836981862783432,0.5144885778427124,0.7072823643684387,-0.21595749258995056
0.4021996855735779,0.5027551651000977,-0.14686737954616547,0.38476264476776123,0.3987771272659302,-0.3504575490951538,0.37263306975364685,0.29800599813461304,-0.4456154704093933,0.49504354596138,0.529431939125061,0.0011199649889022112,0.5127716064453125,0.627617597579956,-0.05448503792285919,0.5153644680976868,0.7076018452644348,-0.19563691318035126
0.4066793620586395,0.5041394233703613,-0.14816127717494965,0.4000570476055145,0.4002539813518524,-0.33889853954315186,0.39313337206840515,0.29889583587646484,-0.4037502110004425,0.49640217423439026,0.52960604429245,0.015184978954494,0.5128428339958191,0.6289204359054565,-0.0355219803750515,0.516528844833374,0.7076206207275391,-0.17559799551963806
0.40786805748939514,0.504524290561676,-0.14526940882205963,0.4030110538005829,0.4011250138282776,-0.3294028043746948,0.39653414487838745,0.2988024652004242,-0.3881676495075226,0.49656495451927185,0.5297208428382874,0.019585290923714638,0.5128862857818604,0.6298627853393555,-0.02580958604812622,0.517227828502655,0.7076867818832397,-0.16277582943439484
0.41130557656288147,0.5031511187553406,-0.14326176047325134,0.4119550585746765,0.3932546377182007,-0.30933481454849243,0.4130682349205017,0.2893814444541931,-0.3508547842502594,0.49656909704208374,0.5297936797142029,0.06384160369634628,0.512495219707489,0.6297032833099365,0.07041888684034348,0.5178531408309937,0.7077219486236572,-0.03867319971323013
0.4127907156944275,0.5025655031204224,-0.13760949671268463,0.4144144356250763,0.39237579703330994,-0.30169370770454407,0.41519686579704285,0.28569602966308594,-0.30859312415122986,0.49653929471969604,0.5309098362922668,0.08440828323364258,0.5122354626655579,0.6296231150627136,0.08285881578922272,0.518518328666687,0.7072283029556274,-0.03681042790412903
0.41442328691482544,0.5009639263153076,-0.15374304354190826,0.4248669445514679,0.3921937048435211,-0.3252340853214264,0.433285653591156,0.2859251797199249,-0.3057284653186798,0.4965088963508606,0.5310987234115601,0.10063181817531586,0.5118889212608337,0.6291572451591492,0.1054036021232605,0.5189164280891418,0.7070150971412659,-0.018517574295401573
0.4156181514263153,0.5002244114875793,-0.14851735532283783,0.426574170589447,0.39201292395591736,-0.3260928988456726,0.43597134947776794,0.28558245301246643,-0.3062247335910797,0.4965178370475769,0.5313174724578857,0.11039601266384125,0.5116767883300781,0.6290199160575867,0.11386337131261826,0.5193660259246826,0.7068751454353333,-0.010781253688037395
0.4188006520271301,0.4999004304409027,-0.1498349905014038,0.43881112337112427,0.3869662880897522,-0.3189091086387634,0.4563537836074829,0.2832743525505066,-0.2659027576446533,0.49595075845718384,0.5309563875198364,0.12054112553596497,0.5110639929771423,0.6282442808151245,0.1381947100162506,0.5196049809455872,0.7068771719932556,0.019220776855945587
0.4198109805583954,0.499932199716568,-0.15621164441108704,0.4415794610977173,0.3864511251449585,-0.3220561146736145,0.46032214164733887,0.28331947326660156,-0.26347750425338745,0.4943569600582123,0.5307978987693787,0.11437294632196426,0.5104778409004211,0.6268866062164307,0.13225658237934113,0.5198058485984802,0.7068479061126709,0.01429708767682314
0.4263051450252533,0.500016987323761,-0.1510498821735382,0.4554491937160492,0.38783350586891174,-0.3139892518520355,0.4816744327545166,0.28474223613739014,-0.2524714469909668,0.49373680353164673,0.5333893299102783,0.1375058889389038,0.5060028433799744,0.6272531747817993,0.12207727879285812,0.5198965072631836,0.7066375017166138,-0.02226540446281433
0.4277303218841553,0.5000383853912354,-0.1460854411125183,0.45791900157928467,0.3882092833518982,-0.3097165524959564,0.4845307171344757,0.2861148715019226,-0.22988584637641907,0.4931660294532776,0.5349258184432983,0.14051830768585205,0.5043345093727112,0.6282430291175842,0.12217005342245102,0.5200551748275757,0.7065988183021545,-0.028008563444018364
0.43179556727409363,0.5011759400367737,-0.14252814650535583,0.47069963812828064,0.40321022272109985,-0.30757346749305725,0.5080836415290833,0.29391416907310486,-0.23000767827033997,0.49310997128486633,0.5369376540184021,0.1555074155330658,0.5034781098365784,0.6286080479621887,0.11756835877895355,0.5202258825302124,0.7050474286079407,-0.033517707139253616
0.4351188838481903,0.5011828541755676,-0.16285261511802673,0.47513023018836975,0.40594616532325745,-0.31347084045410156,0.5126202702522278,0.2959769368171692,-0.23078852891921997,0.4930851459503174,0.5368248224258423,0.1349819004535675,0.5019849538803101,0.628754734992981,0.10767020285129547,0.5201776623725891,0.7034659385681152,-0.05183595418930054
0.43747231364250183,0.5026146769523621,-0.16516683995723724,0.4823453426361084,0.4160512685775757,-0.31091493368148804,0.5332047343254089,0.3122192621231079,-0.21851058304309845,0.488728404045105,0.5370323061943054,0.13380412757396698,0.4979458451271057,0.6325305104255676,0.11337027698755264,0.5197571516036987,0.7034838795661926,-0.05327148735523224
0.43838897347450256,0.5041060447692871,-0.1600797176361084,0.4853329658508301,0.4166831076145172,-0.30300265550613403,0.5378824472427368,0.31481289863586426,-0.2099737972021103,0.4862252473831177,0.5383033752441406,0.14439401030540466,0.49551358819007874,0.6339408755302429,0.1192941963672638,0.5191882848739624,0.7031182646751404,-0.05414929613471031
0.4402697682380676,0.5058006644248962,-0.15739010274410248,0.4939027726650238,0.4233502447605133,-0.29504644870758057,0.5507015585899353,0.3294205963611603,-0.2045178860425949,0.48348268866539,0.5398964285850525,0.148969367146492,0.4939318001270294,0.635647177696228,0.11849389970302582,0.5190593004226685,0.7027439475059509,-0.0641050860285759
0.44077160954475403,0.5069455504417419,-0.16073879599571228,0.4944283068180084,0.4251302480697632,-0.29307523369789124,0.5513988137245178,0.33385327458381653,-0.1929631382226944,0.48232683539390564,0.5408734679222107,0.1420293003320694,0.4941582977771759,0.6362701058387756,0.11515377461910248,0.5190417170524597,0.7027025818824768,-0.08060864359140396
0.4444725215435028,0.5065330266952515,-0.1614164263010025,0.5040625333786011,0.43340587615966797,-0.2935362160205841,0.5643848776817322,0.3508586287498474,-0.2006017118692398,0.4828551113605499,0.5406972169876099,0.1366255283355713,0.4947172999382019,0.6360391974449158,0.08220871537923813,0.5195947289466858,0.7018422484397888,-0.11927289515733719
0.44551533460617065,0.5063974261283875,-0.17029717564582825,0.5064334273338318,0.4341995418071747,-0.29445192217826843,0.5668622851371765,0.3532053828239441,-0.20335663855075836,0.48327475786209106,0.5388076901435852,0.1236988827586174,0.4950679540634155,0.6358877420425415,0.08474721759557724,0.5198351144790649,0.7010013461112976,-0.1043187752366066
0.44797930121421814,0.5063335299491882,-0.17763666808605194,0.5183425545692444,0.44160062074661255,-0.3034649193286896,0.5864360332489014,0.3702179789543152,-0.20419976115226746,0.48502734303474426,0.538769006729126,0.11484260857105255,0.49532243609428406,0.635738730430603,0.08516038954257965,0.5206660628318787,0.7006611824035645,-0.09644106775522232
0.44917091727256775,0.506281316280365,-0.17902511358261108,0.518212080001831,0.44404807686805725,-0.30337342619895935,0.5860609412193298,0.37349241971969604,-0.20835982263088226,0.48572713136672974,0.5387882590293884,0.11149010062217712,0.4954965114593506,0.6356256008148193,0.08657382428646088,0.5208427309989929,0.7003259062767029,-0.09245308488607407
0.45275968313217163,0.5062548518180847,-0.1926644891500473,0.5229836702346802,0.461929589509964,-0.30952543020248413,0.596226155757904,0.3998366892337799,-0.23855377733707428,0.4855923354625702,0.5376791954040527,0.10454574227333069,0.4925776422023773,0.6356028318405151,0.0973089411854744,0.5208394527435303,0.6984644532203674,-0.05620618537068367
0.4533776640892029,0.5062457323074341,-0.19079451262950897,0.5238266587257385,0.4646434783935547,-0.3134901821613312,0.5975140929222107,0.40252625942230225,-0.25164252519607544,0.48474225401878357,0.5372574329376221,0.10138959437608719,0.491109699010849,0.6352061629295349,0.0957551822066307,0.5208290219306946,0.6976197361946106,-0.06293026357889175
0.45656201243400574,0.5074074268341064,-0.21178777515888214,0.5242656469345093,0.4803982675075531,-0.35943156480789185,0.60859614610672,0.4259738028049469,-0.32906919717788696,0.4847930669784546,0.5357635021209717,0.10024318099021912,0.4892513155937195,0.6351799368858337,0.09626583755016327,0.5206083059310913,0.6967901587486267,-0.05141378194093704
0.45761868357658386,0.5095247626304626,-0.22366760671138763,0.5251394510269165,0.4865069091320038,-0.38894742727279663,0.6094614267349243,0.42903462052345276,-0.3754301071166992,0.48477232456207275,0.5357750058174133,0.0841267853975296,0.48882994055747986,0.6351697444915771,0.08872641623020172,0.520118236541748,0.6962573528289795,-0.04390353709459305
0.4613489508628845,0.5110070109367371,-0.219846710562706,0.5347663760185242,0.49390149116516113,-0.4056183993816376,0.6159722208976746,0.4514519274234772,-0.4262986481189728,0.4875470995903015,0.5358524918556213,0.08224338293075562,0.48838478326797485,0.6350044012069702,0.09382207691669464,0.520114541053772,0.6962136626243591,-0.0030603159684687853
0.4626510739326477,0.5121971964836121,-0.23182269930839539,0.5326031446456909,0.4981996715068817,-0.41451916098594666,0.6177766919136047,0.4552348852157593,-0.41989096999168396,0.48843273520469666,0.5362781286239624,0.08241662383079529,0.48862069845199585,0.6346294283866882,0.09924189001321793,0.5200117826461792,0.6947345733642578,0.0032629952766001225
0.4645228385925293,0.5132824182510376,-0.23451822996139526,0.5299707651138306,0.5138765573501587,-0.43073463439941406,0.6223000288009644,0.4870944321155548,-0.4477902352809906,0.493073046207428,0.5340258479118347,0.06752032786607742,0.49021199345588684,0.6328542828559875,0.07023033499717712,0.5200649499893188,0.6944530010223389,-0.014718129299581051
0.4683724641799927,0.5136916041374207,-0.22825907170772552,0.5360415577888489,0.5150145888328552,-0.4164986312389374,0.6238293051719666,0.48985397815704346,-0.4457862377166748,0.4925263524055481,0.5305299758911133,0.0714794248342514,0.490172415971756,0.6283836364746094,0.09014612436294556,0.5198003053665161,0.6929435729980469,0.018501318991184235
0.4663371443748474,0.5172747373580933,-0.23344089090824127,0.5312123894691467,0.5162550806999207,-0.4098050594329834,0.625161349773407,0.5137229561805725,-0.4308215379714966,0.4946019649505615,0.531130850315094,0.0422554686665535,0.4921148419380188,0.6289965510368347,0.04131944850087166,0.5205928087234497,0.6930767893791199,-0.05893532931804657
0.4682605266571045,0.5177739858627319,-0.23732781410217285,0.5392135977745056,0.5297800302505493,-0.41227731108665466,0.6277186870574951,0.5166944861412048,-0.43763670325279236,0.4944896697998047,0.5300963521003723,0.0503702387213707,0.492728054523468,0.6285234689712524,0.054575689136981964,0.5208824276924133,0.6926424503326416,-0.008576268330216408
0.4675583243370056,0.5191232562065125,-0.23952117562294006,0.5388508439064026,0.5482495427131653,-0.40372854471206665,0.6282834410667419,0.5503882169723511,-0.4137845039367676,0.4975047707557678,0.5369716286659241,0.009403562173247337,0.49809375405311584,0.6320773959159851,-0.021202750504016876,0.5223482847213745,0.6961143612861633,-0.15055499970912933
0.46698442101478577,0.5189552903175354,-0.23839163780212402,0.5357060432434082,0.5526449680328369,-0.4007021188735962,0.628873348236084,0.5519713163375854,-0.410841703414917,0.4985977113246918,0.5389721393585205,0.017844662070274353,0.5001221895217896,0.6342759728431702,-0.0064202421344816685,0.5231657028198242,0.6965194940567017,-0.13417170941829681
0.46609506011009216,0.5195661187171936,-0.23287519812583923,0.5310478210449219,0.5716146230697632,-0.3923748731613159,0.6256323456764221,0.5757057666778564,-0.4311286211013794,0.5017015337944031,0.5390493273735046,0.04659435153007507,0.5016863346099854,0.6382083296775818,0.026261718943715096,0.5246438384056091,0.6983166933059692,-0.1173386201262474
0.465537428855896,0.5205996036529541,-0.22454717755317688,0.5283156633377075,0.5759244561195374,-0.38408592343330383,0.6239586472511292,0.5758641362190247,-0.4332617521286011,0.5032382607460022,0.5395861864089966,0.06289069354534149,0.5015225410461426,0.6407948732376099,0.05932517722249031,0.5258339047431946,0.7002466917037964,-0.07481805980205536
0.4651622474193573,0.5238062143325806,-0.2151772677898407,0.528175413608551,0.5859146118164062,-0.3557794988155365,0.6229811906814575,0.6158236265182495,-0.3896995186805725,0.5024150013923645,0.5414621233940125,0.08247250318527222,0.507963240146637,0.6409914493560791,0.07232730090618134,0.5276603698730469,0.7002824544906616,-0.05879799276590347
0.46513622999191284,0.5249546766281128,-0.2007315456867218,0.5280782580375671,0.586723268032074,-0.3495350182056427,0.622401773929596,0.6187296509742737,-0.38328737020492554,0.5019540190696716,0.5431861281394958,0.09794720262289047,0.5104948282241821,0.6405667662620544,0.08479206264019012,0.5292333960533142,0.7012412548065186,-0.0408388189971447
0.46652281284332275,0.5274463891983032,-0.206772118806839,0.5277412533760071,0.6033269762992859,-0.2803357243537903,0.6152604818344116,0.6475231647491455,-0.283964067697525,0.5026355385780334,0.5399239659309387,0.07577436417341232,0.5100511312484741,0.6401755213737488,0.1143716424703598,0.5288813710212708,0.702124834060669,0.037120696157217026
0.4669607877731323,0.5293018817901611,-0.21166880428791046,0.5276484489440918,0.6057513356208801,-0.2812454104423523,0.6128904819488525,0.6493530869483948,-0.28271740674972534,0.503110408782959,0.5389374494552612,0.061272040009498596,0.5099130868911743,0.6401242613792419,0.1077502965927124,0.5285634994506836,0.7026849985122681,0.03003375232219696
0.4682227373123169,0.5346328020095825,-0.2249337136745453,0.5275886654853821,0.6201984882354736,-0.2707453668117523,0.6017290949821472,0.6853364109992981,-0.2856387794017792,0.5068358182907104,0.5387280583381653,0.04161499813199043,0.510558009147644,0.640092670917511,0.10712071508169174,0.5302613377571106,0.7061572074890137,0.03995406627655029
0.46873554587364197,0.5366770029067993,-0.23157823085784912,0.5276623964309692,0.6226488947868347,-0.2754727303981781,0.5995049476623535,0.6869702935218811,-0.2893948554992676,0.508930504322052,0.5387855768203735,0.033131830394268036,0.5120835900306702,0.63988196849823,0.10252060741186142,0.5312881469726562,0.7074165940284729,0.03809549659490585
0.4685220420360565,0.54118812084198,-0.2240239828824997,0.521696925163269,0.6352789402008057,-0.2593860924243927,0.5699186325073242,0.7113334536552429,-0.2685401439666748,0.5167264342308044,0.5432994365692139,0.020730042830109596,0.5169042348861694,0.6416114568710327,0.060177214443683624,0.5314021110534668,0.7161298394203186,-0.028053969144821167
0.4684116542339325,0.5423292517662048,-0.2236189842224121,0.5196702480316162,0.6372699737548828,-0.25937432050704956,0.5662509799003601,0.7145577669143677,-0.27080366015434265,0.5181548595428467,0.5444018244743347,0.013518540188670158,0.5177693367004395,0.6421305537223816,0.05912603810429573,0.5319214463233948,0.7201088070869446,-0.023565882816910744
0.4655044376850128,0.5476638078689575,-0.21847087144851685,0.506163477897644,0.6512159705162048,-0.23986181616783142,0.5432613492012024,0.7408080697059631,-0.251650869846344,0.5259073376655579,0.5452987551689148,-0.004407969303429127,0.528378427028656,0.6419731378555298,0.03480063006281853,0.5340784192085266,0.7269541621208191,-0.05089091882109642
0.4641259014606476,0.5498865842819214,-0.2176767885684967,0.5032110810279846,0.654037356376648,-0.241759791970253,0.5398040413856506,0.742144763469696,-0.255597859621048,0.5275503993034363,0.5461927056312561,-0.0052231294102966785,0.53052818775177,0.6420098543167114,0.030921561643481255,0.5359393954277039,0.7301328182220459,-0.06039651110768318
0.4619722366333008,0.5517177581787109,-0.17268311977386475,0.4852096736431122,0.6665366888046265,-0.16930224001407623,0.5125464200973511,0.761830747127533,-0.20233561098575592,0.5311276912689209,0.5460136532783508,-0.00902645755559206,0.5348336100578308,0.6392389535903931,0.012406355701386929,0.5428012609481812,0.7284402847290039,-0.1187242642045021
0.4611518383026123,0.5523378849029541,-0.17269964516162872,0.4830807149410248,0.6670234799385071,-0.16628821194171906,0.5100658535957336,0.7626025080680847,-0.19884227216243744,0.5331326723098755,0.5458019971847534,-0.022012971341609955,0.5358745455741882,0.63681560754776,0.002556921448558569,0.5447196960449219,0.7265678644180298,-0.12674511969089508
0.45693260431289673,0.5536462068557739,-0.17109958827495575,0.46630576252937317,0.6657491326332092,-0.14237035810947418,0.48073312640190125,0.7702164649963379,-0.19560836255550385,0.5357881188392639,0.5457024574279785,-0.05705191567540169,0.5392135381698608,0.6367951035499573,0.009270628914237022,0.5470541715621948,0.7222362756729126,-0.09663072973489761
0.4551449716091156,0.554180920124054,-0.1697930544614792,0.4636368751525879,0.66509610414505,-0.1402641087770462,0.47845613956451416,0.7704229950904846,-0.1963941603899002,0.5360506772994995,0.5455884337425232,-0.058414120227098465,0.5401887893676758,0.6367332339286804,0.01596728526055813,0.5477038621902466,0.7193142175674438,-0.08378246426582336
0.4498101770877838,0.5579979419708252,-0.12045062333345413,0.4482423663139343,0.6675558090209961,-0.08003867417573929,0.44534996151924133,0.770682692527771,-0.16759783029556274,0.541241466999054,0.546013593673706,-0.06798860430717468,0.5457780361175537,0.6378228068351746,-0.03844815865159035,0.5481612086296082,0.7188801169395447,-0.1974135935306549
0.4483223557472229,0.5585569143295288,-0.11201560497283936,0.44596537947654724,0.6668845415115356,-0.07467686384916306,0.4433665871620178,0.7717437148094177,-0.1651744693517685,0.5420749187469482,0.5462149381637573,-0.06704554706811905,0.547944188117981,0.6382582187652588,-0.038057439029216766,0.5487476587295532,0.7184317708015442,-0.19089221954345703
0.4464637041091919,0.5575361847877502,-0.08115088939666748,0.42810818552970886,0.6652056574821472,-0.03859446942806244,0.41101518273353577,0.7641090154647827,-0.145451620221138,0.545497715473175,0.5466148853302002,-0.07771062850952148,0.5513682961463928,0.6387117505073547,-0.06752333045005798,0.5502179265022278,0.718277096748352,-0.2405521273612976
0.4461049437522888,0.5567710995674133,-0.07615845650434494,0.4263251721858978,0.6642723083496094,-0.03493184596300125,0.4094524085521698,0.7617961168289185,-0.14308024942874908,0.5463729500770569,0.5467821359634399,-0.07607201486825943,0.5525124669075012,0.6388841271400452,-0.06847376376390457,0.5509792566299438,0.7178270816802979,-0.2436373382806778
